TF	Gene
YBX1	SCHIP1
YBX1	SCOC
YBX1	SCOC-AS1
YBX1	SIX2
YBX1	SLC27A1
YBX1	SNRNP40
YBX1	SPRED2
YBX1	SRM
YBX1	STAG3L5P
YBX1	STAT1
YBX1	SYNGR4
YBX1	TADA2B
YBX1	TIMM17A
YBX1	TPRG1L
YBX1	TRAF7
YBX1	TXLNA
YBX1	WARS
YBX1	WDR63
YBX1	ZCCHC17
YBX1	ZWINT
YBX1	AKAP6
YBX1	EEF1G
YBX1	MFSD12
YBX1	MSH6
YBX1	MTOR
YBX1	PHGDH
YBX1	RBM8A
YBX1	RPA2
YBX1	RPL23A
YBX1	SDF4
YBX1	SDR9C7
YBX1	SET
YBX1	SHISA4
YBX1	SHKBP1
YBX1	TICRR
YBX1	UBE2T
YBX1	YBX1
YBX1	YWHAQ
YY1	CCNK
YY1	DCAF5
YY1	MARK3
YY1	SETD3
YY1	YY1
YY1	ACIN1
YY1	AGR3
YY1	BRPF3
YY1	BTBD7
YY1	C5orf66-AS2
YY1	CHD2
YY1	DUPD1
YY1	DYNC1H1
YY1	GTF2A1
YY1	HNRNPK
YY1	MAML1
YY1	MARCH10
YY1	MAX
YY1	METTL3
YY1	MIR3661
YY1	MTA1
YY1	NEMF
YY1	NHS
YY1	NRF1
YY1	NUMB
YY1	PPP2R5E
YY1	RALGAPA1
YY1	RAPGEF4-AS1
YY1	SIPA1L1
YY1	TMEM244
YY1	TRAPPC6B
YY1	NIN
YY1	RNF144A
YY1	ATG14
YY1	ATXN3
YY1	SPTLC2
YY1	C14orf28
YY1	CCDC129
YY1	CCDC182
YY1	CPSF2
YY1	CRKL
YY1	DAAM1
YY1	DYRK1A
YY1	FBXO42
YY1	LINC01498
YY1	NDRG3
YY1	PAQR9
YY1	PAQR9-AS1
YY1	RBM33
YY1	SP6
YY1	SRRM1
YY1	SYNCRIP
YY1	TM9SF4
YY1	ZBTB40
YY1	ZNF827
YY1	CHRM1
YY1	NINL
YY1	RCBTB2
YY1	ABHD12
YY1	CAMK2B
YY1	JARID2
YY1	MYL9
YY1	PTCH1
YY1	TEX21P
YY1	VRTN
YY1	ARHGAP5-AS1
YY1	FNTB
YY1	HOXA4
YY1	BPIFB2
YY1	BRF1
YY1	FAM92A1P2
YY1	FBXO34
YY1	PACS2
YY1	PLEKHD1
YY1	RCOR1
YY1	TAS2R40
YY1	TBC1D21
YY1	AGAP9
YY1	AMZ1
YY1	ANKRD26P3
YY1	ATP5G3
YY1	EN1
YY1	GMCL1P1
YY1	LINC00423
YY1	LINC00615
YY1	LINC01543
YY1	MTHFD1
YY1	NELL1
YY1	NEO1
YY1	NR4A1
YY1	OPRK1
YY1	OTUB2
YY1	RNF146
YY1	SCAND2P
YY1	SGPL1
YY1	SIN3A
YY1	SMAD3
YY1	TFAMP1
YY1	TRABD2B
YY1	YTHDF2
YY1	ZNF93
YY1	CDC42BPB
YY1	DRGX
YY1	FOXE1
YY1	GBX1
YY1	GDF2
YY1	HPRT1
YY1	IL3
YY1	KIF3B
YY1	KLHL28
YY1	MREG
YY1	NOG
YY1	OR3A1
YY1	PIBF1
YY1	PPAN-P2RY11
YY1	SAV1
YY1	ZC3H14
YY1	PRR25
YY1	C14orf166
YY2	FHAD1
YY2	GABRG2
YY2	SERPINB7
YY2	TBX22
YY2	CXorf40B
YY2	BDH1
YY2	CNGA1
YY2	DOCK3
YY2	DPYS
YY2	FAM53C
YY2	GUCY2EP
YY2	HS6ST2-AS1
YY2	KCNB1
YY2	LINC00907
YY2	LINC01206
YY2	LINC01239
YY2	LMNTD1
YY2	LYST
YY2	MXRA8
YY2	MYH15
YY2	NELL2
YY2	NHS-AS1
YY2	PID1
YY2	RASSF8
YY2	SLC39A13
YY2	SMAD5-AS1
YY2	SMARCA1
YY2	SUPT3H
YY2	TTC29
YY2	TTC3P1
YY2	UNC5D
YY2	ABCG8
YY2	AMPD2
YY2	C5orf51
YY2	CCDC182
YY2	CSH1
YY2	FGF13
YY2	FRMPD3
YY2	HMP19
YY2	HPYR1
YY2	IGIP
YY2	KDM5C
YY2	LINC00305
YY2	LYZL6
YY2	OSBPL3
YY2	PAN3
YY2	PCTP
YY2	SPINK1
YY2	TYR
YY2	ZBTB18
YY2	ZNF385A
ZBTB14	AMOT
ZBTB14	KY
ZBTB14	LIFR
ZBTB14	TSHZ1
ZBTB14	ZBTB14
ZBTB18	DDHD1
ZBTB18	TMEM45A
ZBTB18	ZBTB18
ZBTB18	ZBTB7B
ZBTB18	CLIP4
ZBTB18	SNORA46
ZBTB18	IL1RL1
ZBTB18	CELF1
ZBTB33	C5orf24
ZBTB33	DIDO1
ZBTB33	GPBP1
ZBTB33	LINC00403
ZBTB33	MAGT1
ZBTB33	MYSM1
ZBTB33	NKRF
ZBTB33	PRPS1
ZBTB33	RPL23A
ZBTB33	SLU7
ZBTB33	STAG2
ZBTB33	TAB3
ZBTB33	THADA
ZBTB33	UMAD1
ZBTB33	USP9X
ZBTB33	WDR44
ZBTB33	ATP8A1
ZBTB33	C5orf51
ZBTB33	FAAH2
ZBTB33	KIAA0430
ZBTB33	LINC01226
ZBTB33	MAPK9
ZBTB33	MID2
ZBTB33	PEX1
ZBTB33	TAF1
ZBTB33	UBQLN2
ZBTB33	ANKRD34C
ZBTB33	BBX
ZBTB33	BMS1P17
ZBTB33	C8orf37
ZBTB33	CD99L2
ZBTB33	CUL4B
ZBTB33	ELOVL2-AS1
ZBTB33	ESR2
ZBTB33	HNRNPH2
ZBTB33	LMBRD2
ZBTB33	NKAPP1
ZBTB33	OTUD4
ZBTB33	PHF6
ZBTB33	RGAG1
ZBTB33	SBF1P1
ZBTB33	SMAD5
ZBTB33	SMARCC2
ZBTB33	SSTR3
ZBTB33	TLCD1
ZBTB33	TRRAP
ZBTB33	ZBTB33
ZBTB33	ZMYM3
ZBTB33	ZNF12
ZBTB33	EIF1AX
ZBTB33	LYRM7
ZBTB33	NME1-NME2
ZBTB33	POLA1
ZBTB33	RLIM
ZBTB33	AMER3
ZBTB33	ANTXR1
ZBTB33	ARFGAP2
ZBTB33	ARHGDIA
ZBTB33	CDKL5
ZBTB33	CHCHD1
ZBTB33	CHM
ZBTB33	CREB3L2
ZBTB33	FAAP20
ZBTB33	FAM63B
ZBTB33	FIBP
ZBTB33	HGS
ZBTB33	KMT2C
ZBTB33	MBLAC2
ZBTB33	MED13L
ZBTB33	MYL6B
ZBTB33	OSBP2
ZBTB33	PCGF1
ZBTB33	PRICKLE3
ZBTB33	PTPMT1
ZBTB33	SKAP2
ZBTB33	TIGD4
ZBTB33	TMEM11
ZBTB33	TMEM150C
ZBTB33	TOP1
ZBTB33	UPP2
ZBTB33	UTP14A
ZBTB33	VMA21
ZBTB33	YIPF6
ZBTB33	ZBTB8OS
ZBTB33	CTNNA3
ZBTB33	FAM172A
ZBTB33	ZNF720
ZBTB33	AKAP1
ZBTB33	BOD1L1
ZBTB33	CACNG2
ZBTB33	COLCA2
ZBTB33	DDX3X
ZBTB33	EIF5A
ZBTB33	HIST1H3C
ZBTB33	HOOK1
ZBTB33	KIAA1191
ZBTB33	MAMLD1
ZBTB33	PURA
ZBTB33	RICTOR
ZBTB33	SLC15A4
ZBTB33	SSBP2
ZBTB33	TEX9
ZBTB33	UBE2D3
ZBTB33	VCPIP1
ZBTB33	ZMAT1
ZBTB43	C9orf92
ZBTB43	DAAM1
ZBTB43	LIMS1
ZBTB43	MRRF
ZBTB43	MSANTD3-TMEFF1
ZBTB43	PRR15L
ZBTB43	ZBTB43
ZBTB46	ADAMTS18
ZBTB46	ADO
ZBTB46	CCDC67
ZBTB46	COL14A1
ZBTB46	CSGALNACT1
ZBTB46	CTXN2
ZBTB46	EVX1-AS
ZBTB46	FAM222B
ZBTB46	FGD1
ZBTB46	FLI1
ZBTB46	FREM1
ZBTB46	FRMD3
ZBTB46	GPCPD1
ZBTB46	GRXCR2
ZBTB46	HEY2
ZBTB46	IMP3
ZBTB46	KAZN
ZBTB46	KITLG
ZBTB46	LGSN
ZBTB46	LINC01314
ZBTB46	LSS
ZBTB46	MS4A15
ZBTB46	NR4A3
ZBTB46	PLCB4
ZBTB46	PTP4A1
ZBTB46	QPCT
ZBTB46	RFX4
ZBTB46	RHOU
ZBTB46	RUFY3
ZBTB46	SAXO1
ZBTB46	SCML4
ZBTB46	SDC2
ZBTB46	SERTAD4
ZBTB46	SLC31A1
ZBTB46	SNAP25-AS1
ZBTB46	TWIST1
ZBTB46	VAV3
ZBTB7A	EPPIN
ZBTB7A	KLK5
ZBTB7A	MEMO1
ZBTB7A	MIDN
ZBTB7A	NR2F1
ZBTB7A	PROP1
ZBTB7A	PTGR2
ZBTB7A	RANGAP1
ZBTB7C	DAAM2
ZBTB7C	ZBTB7C
ZDHHC24	SLAIN1
ZDHHC24	TPD52
ZFP1	FAM184A
ZFP1	TTC39C
ZFP1	ZFP1
ZFP1	C2orf81
ZFP1	KPRP
ZFP1	TAC4
ZFP1	GGNBP1
ZFP1	GPRC5D
ZFP1	LINC00533
ZFP1	SNAP25
ZFP1	STRADB
ZFP1	SUCLG1
ZFP14	MAGEE1
ZFP14	NKAPP1
ZFP14	SCD5
ZFP2	MAPK9
ZFP2	MEI4
ZFP2	PCSK6
ZFP2	RPS27A
ZFP37	ABCC5-AS1
ZFP37	ATP13A5
ZFP37	CHD6
ZFP37	SLC44A3
ZFP37	ZBTB43
ZFP37	LIMS1
ZFP37	VPS37C
ZFP37	ZFP3
ZFP37	BRMS1
ZFP37	CBFA2T2
ZFP37	CLOCK
ZFP37	FAM120AOS
ZFP37	OR2L13
ZFP37	PITPNM3
ZFP37	SEPSECS
ZFP41	LINC01389
ZFP41	P4HA2-AS1
ZFP41	COPS5
ZFP41	LINC00703
ZFP62	ADAM1A
ZFP62	AHCYL2
ZFP62	ANKHD1-EIF4EBP3
ZFP62	APBB3
ZFP62	APC
ZFP62	ATF3
ZFP62	BDNF-AS
ZFP62	BEX4
ZFP62	BOD1L1
ZFP62	BPIFA2
ZFP62	C17orf51
ZFP62	CALCOCO1
ZFP62	CASK
ZFP62	CDC42EP3
ZFP62	CDC42SE2
ZFP62	COMMD1
ZFP62	CTDSP1
ZFP62	DGKZ
ZFP62	DLC1
ZFP62	EPB41L4B
ZFP62	ERP29
ZFP62	EVA1B
ZFP62	FAM180B
ZFP62	FAM219A
ZFP62	FGF22
ZFP62	GHSR
ZFP62	GLUD2
ZFP62	GNRH2
ZFP62	HIST1H2AE
ZFP62	ICA1L
ZFP62	IMP4
ZFP62	IRF2BPL
ZFP62	KAT5
ZFP62	KCNC3
ZFP62	KDM3B
ZFP62	KDM5C
ZFP62	KIAA0825
ZFP62	KIAA1191
ZFP62	LINC01024
ZFP62	LINC01468
ZFP62	LINC01550
ZFP62	LRRC17
ZFP62	MCCC2
ZFP62	MIER3
ZFP62	MSH3
ZFP62	MYCBPAP
ZFP62	NCAM1-AS1
ZFP62	NEUROG1
ZFP62	NIFK-AS1
ZFP62	NOX5
ZFP62	NSD1
ZFP62	NUAK2
ZFP62	OAZ3
ZFP62	OSER1
ZFP62	PAPD5
ZFP62	PCDHAC2
ZFP62	PCDHGA7
ZFP62	PHF6
ZFP62	PILRB
ZFP62	PKD1P1
ZFP62	PLXND1
ZFP62	POLR2G
ZFP62	POLR2J3
ZFP62	PPP1R15B
ZFP62	PRR5
ZFP62	PTCH1
ZFP62	PTPN3
ZFP62	RALGAPA1
ZFP62	RASAL1
ZFP62	RBM25
ZFP62	RBM5-AS1
ZFP62	RBMXL3
ZFP62	RNF44
ZFP62	RUFY1
ZFP62	SALL4
ZFP62	SCYL1
ZFP62	SMARCE1
ZFP62	SPTLC2
ZFP62	SRD5A3
ZFP62	STON2
ZFP62	STX16-NPEPL1
ZFP62	SVIP
ZFP62	TBC1D12
ZFP62	TMCC1
ZFP62	TMEM116
ZFP62	TMSB4Y
ZFP62	TPGS2
ZFP62	TRIM10
ZFP62	TSPAN4
ZFP62	UTS2
ZFP62	UVSSA
ZFP62	WASH5P
ZFP62	WDR55
ZFP62	XAGE2
ZFP62	YPEL2
ZFP62	ZBTB18
ZFP62	ZBTB7A
ZFP62	ZMAT1
ZFP62	ZNF169
ZFP62	ZNF658
ZFP62	ZNF767P
ZFP91	ACTN3
ZFP91	ARMC5
ZFP91	DCAF8
ZFP91	ETFB
ZFP91	FBXO3
ZFP91	FCHSD2
ZFP91	FRG1
ZFP91	GNA12
ZFP91	HIGD1A
ZFP91	IFT27
ZFP91	KIF1B
ZFP91	MIB1
ZFP91	NDUFB8
ZFP91	RNF19B
ZFP91	TSNAXIP1
ZFP91	USP1
ZFP92	ADAMTSL3
ZFP92	GPRASP1
ZFP92	SCRN1
ZFY	CDRT15L2
ZFY	ZFY
ZHX3	CKM
ZHX3	T
ZHX3	TGIF1
ZHX3	WASF3
ZHX3	ZNF778
ZHX3	AMELX
ZHX3	KIAA0513
ZHX3	LINC00266-3
ZHX3	LINC01516
ZHX3	ZHX3
ZIC1	HOXB8
ZIC1	HTR2C
ZIC1	MAPK10
ZIC1	NKX2-1
ZIC1	PITX2
ZIC1	POU3F3
ZIC2	CBWD3
ZIC2	CDH26
ZIC2	ESRP1
ZIC2	KCNJ9
ZIC2	CYP27B1
ZIC2	NTN3
ZIC2	ZIC5
ZIC2	FAM90A1
ZIC2	FOXB1
ZIC4	C1QTNF8
ZIC4	CES1P1
ZIC4	CSRNP3
ZIC4	DEC1
ZIC4	FOXG1
ZIC4	HAS2
ZIC4	HAS2-AS1
ZIC4	HTR2C
ZIC4	NKX2-1
ZIC4	P2RX6
ZIC4	PITX2
ZIC4	POU3F3
ZIC4	SLC4A4
ZIC4	SOX2
ZIC4	UBTF
ZIC4	NXF4
ZIC4	TRPC5
ZIC4	CELSR3-AS1
ZIC4	LINC01549
ZIC4	PRDM13
ZIC4	ATOH1
ZIC4	ZIC4
ZKSCAN7	CCNJ
ZKSCAN7	ENDOG
ZKSCAN7	HTR6
ZKSCAN7	NMRK1
ZKSCAN7	UBQLN3
ZMIZ1	CCNJL
ZMIZ1	KMT2E-AS1
ZMIZ1	ZMIZ1
ZMIZ1	CAMKK2
ZMIZ1	CXXC5
ZNF101	ATP13A4
ZNF101	F2RL2
ZNF101	KRT83
ZNF101	LDHAL6B
ZNF112	ABCA2
ZNF112	ABHD11-AS1
ZNF112	ACER2
ZNF112	ACTL8
ZNF112	ADAMTS7P1
ZNF112	B9D2
ZNF112	BEND3
ZNF112	C1orf228
ZNF112	CDC42SE2
ZNF112	CEACAM20
ZNF112	CEBPA
ZNF112	CROCCP2
ZNF112	CRTC1
ZNF112	CYB561
ZNF112	DENND4C
ZNF112	DPY19L3
ZNF112	EBLN3
ZNF112	EIF3D
ZNF112	ELMO1
ZNF112	FKBP5
ZNF112	FLJ37453
ZNF112	FXYD6
ZNF112	GALT
ZNF112	GFI1B
ZNF112	GOLGA6L17P
ZNF112	GRAMD4
ZNF112	GTF2IP1
ZNF112	GTF2IP4
ZNF112	HLCS
ZNF112	IFT22
ZNF112	L1CAM
ZNF112	LINC00634
ZNF112	LINC00900
ZNF112	LINC01270
ZNF112	LINC01342
ZNF112	MAFB
ZNF112	MAU2
ZNF112	MICALL1
ZNF112	MLLT3
ZNF112	MYCL
ZNF112	NF1
ZNF112	NINJ1
ZNF112	NPPA
ZNF112	NUFIP2
ZNF112	OLFM1
ZNF112	PACSIN1
ZNF112	PHACTR3
ZNF112	PI4KAP1
ZNF112	PKD1P1
ZNF112	PLD1
ZNF112	PLEKHF1
ZNF112	PLEKHG3
ZNF112	PMVK
ZNF112	PPP2R4
ZNF112	PROSER2-AS1
ZNF112	PRPSAP1
ZNF112	PRR5
ZNF112	PRX
ZNF112	RAB3IL1
ZNF112	RCC1
ZNF112	SERPINA3
ZNF112	SGMS2
ZNF112	SLC19A3
ZNF112	SLC44A2
ZNF112	SMIM22
ZNF112	SORBS3
ZNF112	SPPL2C
ZNF112	TJAP1
ZNF112	TMEM256-PLSCR3
ZNF112	TMEM259
ZNF112	TMEM38A
ZNF112	TMEM50B
ZNF112	UCP2
ZNF112	ULK4P1
ZNF112	WASH1
ZNF112	ZBTB7A
ZNF112	ZNF487
ZNF112	ZNF574
ZNF112	ZNF815P
ZNF112	ZP3
ZNF112	ZSCAN22
ZNF112	SNHG4
ZNF121	EID2B
ZNF121	GJA1
ZNF121	GPR4
ZNF121	LINC00928
ZNF121	LYZL2
ZNF121	NR2C1
ZNF121	WDR83
ZNF121	ZGLP1
ZNF121	ZNF331
ZNF121	ADAM7
ZNF121	ADAMTS8
ZNF121	ALDH8A1
ZNF121	PWAR1
ZNF121	USP35
ZNF134	APBA2
ZNF134	SPPL2C
ZNF134	ZNF350
ZNF134	ZNF583
ZNF134	ZNF615
ZNF134	LINC01267
ZNF134	MANSC4
ZNF134	KRT17P5
ZNF134	MARK4
ZNF134	U2AF2
ZNF134	ZNF227
ZNF134	BRWD1-AS1
ZNF134	MXI1
ZNF134	POM121L10P
ZNF134	PTCH1
ZNF134	SLC37A4
ZNF134	ZNF582
ZNF134	ZNF613
ZNF135	CNTN3
ZNF135	MPP6
ZNF135	SETBP1
ZNF135	ZNF257
ZNF136	ASCL1
ZNF136	KCNAB2
ZNF136	PROX1
ZNF136	SUCLG1
ZNF136	TNXA
ZNF136	UBE2D3
ZNF140	ANKFN1
ZNF140	KCNB1
ZNF140	METTL16
ZNF140	SLC25A38
ZNF140	TCTN1
ZNF140	TMEM5
ZNF140	ZNF140
ZNF140	ZNF84
ZNF143	C11orf58
ZNF143	DEDD
ZNF143	DESI2
ZNF143	HEBP1
ZNF143	MARCH7
ZNF143	SLC29A1
ZNF143	TIAL1
ZNF143	TRAF5
ZNF143	SF3B1
ZNF143	ZNF143
ZNF143	BANP
ZNF143	C2CD3
ZNF143	CFAP99
ZNF143	CLDND1
ZNF143	COX7C
ZNF143	DAZAP1
ZNF143	EPC1
ZNF143	FOXP4
ZNF143	IFRD2
ZNF143	INVS
ZNF143	MEN1
ZNF143	MTF2
ZNF143	NDUFB10
ZNF143	NUP88
ZNF143	PHLPP1
ZNF143	PLGLB2
ZNF143	PPRC1
ZNF143	PRKRA
ZNF143	PTDSS2
ZNF143	QSER1
ZNF143	R3HCC1L
ZNF143	RARG
ZNF143	SEPT8
ZNF143	SIL1
ZNF143	TSC22D2
ZNF143	ZBTB44
ZNF143	ZFHX4
ZNF143	METTL10
ZNF143	STXBP5
ZNF143	ZFHX4-AS1
ZNF143	ATF2
ZNF143	HIF1A-AS2
ZNF143	TET1
ZNF143	CREM
ZNF143	NDUFA9
ZNF143	ARID4B
ZNF143	SDC3
ZNF143	CDIP1
ZNF143	COX7B
ZNF143	DCAF17
ZNF143	LETM1
ZNF143	PUS3
ZNF143	ZC3H11A
ZNF143	ACOT11
ZNF143	ADAM10
ZNF143	AIFM3
ZNF143	ALDH1L2
ZNF143	ATXN7
ZNF143	C3
ZNF143	CASC3
ZNF143	CBL
ZNF143	CDC42SE1
ZNF143	CHST4
ZNF143	CLCN6
ZNF143	CLK2
ZNF143	COPS7A
ZNF143	CTDSPL2
ZNF143	DCAF12L2
ZNF143	DHX58
ZNF143	DNM3
ZNF143	DOK5
ZNF143	EGR3
ZNF143	ELFN1-AS1
ZNF143	ENDOU
ZNF143	ERICH5
ZNF143	FBXW4
ZNF143	GON4L
ZNF143	HINT1
ZNF143	ITGB1
ZNF143	IWS1
ZNF143	JARID2
ZNF143	KRT16
ZNF143	KRT16P2
ZNF143	KRT16P3
ZNF143	KRT5
ZNF143	LINC01521
ZNF143	LINC01535
ZNF143	MAMLD1
ZNF143	MDM4
ZNF143	MYO1C
ZNF143	NR4A2
ZNF143	ORAOV1
ZNF143	PARD3
ZNF143	PBX3
ZNF143	PCP2
ZNF143	PPP1R14D
ZNF143	PPP2CA
ZNF143	PSMD7
ZNF143	RFX5
ZNF143	RNF115
ZNF143	RPS3
ZNF143	RRAS2
ZNF143	SEMA4A
ZNF143	SGK494
ZNF143	SH3BGR
ZNF143	SLC13A2
ZNF143	SMAD3
ZNF143	SNN
ZNF143	TAPBPL
ZNF143	TCEAL8
ZNF143	TMEM261
ZNF143	TNS2
ZNF143	TRIM74
ZNF143	WWTR1
ZNF143	ZNF552
ZNF143	ZNF688
ZNF143	ZNF692
ZNF143	SNAPC1
ZNF143	ATP2C2
ZNF143	C2orf91
ZNF143	CALB1
ZNF143	CFAP52
ZNF143	CREBZF
ZNF143	CTRL
ZNF143	CYP2D7
ZNF143	DSCAS
ZNF143	EED
ZNF143	EFCAB2
ZNF143	ERBB4
ZNF143	LMO7
ZNF143	LRRFIP2
ZNF143	MAT1A
ZNF143	NFRKB
ZNF143	PAMR1
ZNF143	PPIL6
ZNF143	UBAP2L
ZNF143	ZNF609
ZNF143	INTS6
ZNF143	P2RX6
ZNF143	TCF20
ZNF143	IGSF3
ZNF143	KDM2A
ZNF143	PRKD3
ZNF143	RCOR3
ZNF143	ARHGEF3
ZNF143	FAM212B
ZNF143	KATNBL1
ZNF143	LTBP3
ZNF143	MLLT10
ZNF143	PRUNE2
ZNF143	CCAR1
ZNF143	PATL1
ZNF143	ATF4
ZNF143	CLIC5
ZNF143	KCNIP4
ZNF143	KRTAP13-2
ZNF143	TUBA1A
ZNF143	ADCY6
ZNF143	ALDOA
ZNF143	APOO
ZNF143	C10orf88
ZNF143	C14orf178
ZNF143	C1orf94
ZNF143	CDKL3
ZNF143	CEP295
ZNF143	CKB
ZNF143	CPSF7
ZNF143	CUL2
ZNF143	EML3
ZNF143	ETV5
ZNF143	FAM46C
ZNF143	FAM76B
ZNF143	GAS5
ZNF143	GATAD2B
ZNF143	GOLT1A
ZNF143	HINFP
ZNF143	HIST1H1D
ZNF143	KCTD8
ZNF143	LINC01578
ZNF143	LINC01600
ZNF143	LRP4-AS1
ZNF143	MDH1B
ZNF143	MGST3
ZNF143	MRPS36
ZNF143	MSRB1
ZNF143	MXD1
ZNF143	NAP1L4
ZNF143	NBPF11
ZNF143	NUP98
ZNF143	NVL
ZNF143	NXF1
ZNF143	PHF20L1
ZNF143	PHTF1
ZNF143	PRELID2
ZNF143	PRORSD1P
ZNF143	PRRC2C
ZNF143	PRTFDC1
ZNF143	REV1
ZNF143	RGMB-AS1
ZNF143	SETDB1
ZNF143	SNX18
ZNF143	TAF6
ZNF143	TGIF2
ZNF143	TSPAN6
ZNF143	TTC21B
ZNF143	WDR70
ZNF143	WDR74
ZNF143	XPR1
ZNF143	ZBTB37
ZNF143	KNSTRN
ZNF143	NCOR1
ZNF143	PPY
ZNF143	PRRG2
ZNF143	TMEM110
ZNF143	TMEM161B-AS1
ZNF155	EBF2
ZNF155	MLLT3
ZNF155	ROBO2
ZNF157	CLEC4M
ZNF157	ISLR2
ZNF157	LINC01556
ZNF157	NUTM2A
ZNF157	PLA2G2F
ZNF157	PLCE1-AS2
ZNF157	PRR9
ZNF175	EFCAB6
ZNF175	EPDR1
ZNF175	LOR
ZNF175	OR11H4
ZNF175	SLC39A1
ZNF175	ZNF264
ZNF2	ACYP2
ZNF2	ATG16L2
ZNF2	BEGAIN
ZNF2	BEST4
ZNF2	C10orf71
ZNF2	CDC42EP3
ZNF2	CDH2
ZNF2	CTDP1
ZNF2	DOCK11
ZNF2	DUSP18
ZNF2	ENTPD2
ZNF2	FAM230A
ZNF2	FIRRE
ZNF2	FMR1
ZNF2	GLIPR2
ZNF2	GOLGA2P2Y
ZNF2	GPRC5C
ZNF2	GRIN2A
ZNF2	GTF2A2
ZNF2	H6PD
ZNF2	HIST2H4A
ZNF2	HLA-DOB
ZNF2	IFFO1
ZNF2	IQCG
ZNF2	KRT16P1
ZNF2	KRT16P2
ZNF2	KRT16P3
ZNF2	LETM2
ZNF2	LINC00359
ZNF2	LINC01433
ZNF2	LINC01517
ZNF2	LINC01603
ZNF2	MARK3
ZNF2	MEI1
ZNF2	MOG
ZNF2	NAV2-AS2
ZNF2	ORC4
ZNF2	PFKFB1
ZNF2	POU2F3
ZNF2	PTH1R
ZNF2	RALGDS
ZNF2	RGMA
ZNF2	RIMS3
ZNF2	RNASE11
ZNF2	RNF31
ZNF2	SEC22B
ZNF2	SLC25A2
ZNF2	SLC4A11
ZNF2	SLC5A10
ZNF2	SMTN
ZNF2	SORD
ZNF2	SYT2
ZNF2	TEX14
ZNF2	TMEM80
ZNF2	TNNI2
ZNF2	TNXA
ZNF2	TOB1
ZNF2	TP53AIP1
ZNF2	TRIM67
ZNF2	UPP1
ZNF2	URM1
ZNF2	ZFAND6
ZNF2	ZNF516
ZNF20	ADAM1A
ZNF20	ANKRD20A9P
ZNF20	LINC00524
ZNF20	TOE1
ZNF20	TUBA1A
ZNF20	ZNF425
ZNF20	DHX34
ZNF20	NBPF20
ZNF20	SLC24A4
ZNF200	CITED1
ZNF200	CRX
ZNF200	SERPINE2
ZNF200	ZNF200
ZNF222	ARHGEF10L
ZNF222	ELF4
ZNF222	PRPSAP1
ZNF222	PRX
ZNF222	RAB11B
ZNF222	SMIM1
ZNF222	SMIM22
ZNF222	TRIM59
ZNF223	AMER2
ZNF223	ANGPTL1
ZNF223	ARHGEF10L
ZNF223	C2orf57
ZNF223	DCTN1-AS1
ZNF223	EDEM2
ZNF223	MGAT4B
ZNF223	NUP210P1
ZNF223	PABPC1L2A
ZNF223	PTCH1
ZNF223	RHO
ZNF223	ROBO2
ZNF223	SEPT4
ZNF223	ST3GAL6
ZNF223	TSPAN4
ZNF224	ADSL
ZNF224	FAM193B
ZNF224	GOLGA8A
ZNF224	MTCH2
ZNF224	PRAM1
ZNF224	RASA4CP
ZNF224	STRC
ZNF224	TKTL1
ZNF224	ZNF540
ZNF226	ASF1A
ZNF226	GGT3P
ZNF226	ITPR3
ZNF226	KIF19
ZNF226	LINC00992
ZNF226	MLXIPL
ZNF226	MMD2
ZNF226	OLFM2
ZNF226	RCOR2
ZNF226	RILPL1
ZNF226	SLC25A42
ZNF226	SLC44A2
ZNF226	SPPL2C
ZNF226	STXBP6
ZNF226	TMEM161A
ZNF226	TUBBP5
ZNF226	UBL5
ZNF226	XKR7
ZNF227	ACER2
ZNF227	ACPT
ZNF227	ADAMTSL4
ZNF227	ADORA1
ZNF227	AHNAK
ZNF227	AMZ1
ZNF227	ARF6
ZNF227	ASCL4
ZNF227	B9D2
ZNF227	BCKDHA
ZNF227	BCLAF1
ZNF227	BLNK
ZNF227	BRF1
ZNF227	C1orf228
ZNF227	CA4
ZNF227	CA5B
ZNF227	CDC42
ZNF227	CDH13
ZNF227	CDK17
ZNF227	CEBPA
ZNF227	CEBPG
ZNF227	CIC
ZNF227	CITED1
ZNF227	CITED2
ZNF227	CRTC1
ZNF227	DAB1
ZNF227	DAPL1
ZNF227	DCTD
ZNF227	DGKZ
ZNF227	DIO3OS
ZNF227	DKFZP434H168
ZNF227	DPY19L3
ZNF227	DTX2
ZNF227	EFCAB10
ZNF227	ELF4
ZNF227	ELMO1
ZNF227	EPHB4
ZNF227	ERCC4
ZNF227	EVI5L
ZNF227	EXTL3
ZNF227	FAM20C
ZNF227	FAM86JP
ZNF227	FAM92A1P2
ZNF227	FBXO3
ZNF227	FDPSP2
ZNF227	FLT3
ZNF227	FZD2
ZNF227	GGT3P
ZNF227	GLTSCR1
ZNF227	GLTSCR2-AS1
ZNF227	GOLGA6L17P
ZNF227	GRIP2
ZNF227	GRM4
ZNF227	GTF2IP4
ZNF227	GUCY1A3
ZNF227	HEG1
ZNF227	HLCS
ZNF227	HOXC5
ZNF227	HOXC6
ZNF227	HPCA
ZNF227	IGF2
ZNF227	JAKMIP1
ZNF227	KIF19
ZNF227	KLHL26
ZNF227	LIMK1
ZNF227	LINC00266-1
ZNF227	LINC00618
ZNF227	LINC00928
ZNF227	LINC00992
ZNF227	LINC01270
ZNF227	LINGO3
