TF	Gene
CEBPA	C10orf11
CEBPA	CASC10
CEBPA	CELSR1
CEBPA	CTNNA1
CEBPA	DRAM1
CEBPA	ELAVL4
CEBPA	FGGY
CEBPA	GNAI1
CEBPA	KCNIP1
CEBPA	KRT10
CEBPA	MMP19
CEBPA	MPP3
CEBPA	MS4A3
CEBPA	PDE4D
CEBPA	PLXNB3
CEBPA	SCARA3
CEBPA	SLPI
CEBPA	TBL1X
CEBPA	TMEM215
CEBPA	TMEM52B
CEBPA	TMEM9
CEBPA	TNFSF14
CEBPA	UBASH3B
CEBPA	URAD
CEBPA	CAPG
CEBPA	CCND1
CEBPA	DACH1
CEBPA	GPR88
CEBPA	KCNJ3
CEBPA	ABCD3
CEBPA	NAV3
CEBPA	PRKCD
CEBPA	SLC5A12
CEBPA	STK31
CEBPA	ADAMTS19-AS1
CEBPA	BCAT1
CEBPA	CDK2AP1
CEBPA	CLEC3B
CEBPA	HCRTR2
CEBPA	IL25
CEBPA	RBBP8NL
CEBPA	ITGB6
CEBPA	LPAR4
CEBPA	C9orf91
CEBPA	GPT2
CEBPA	RHPN1
CEBPA	RHPN1-AS1
CEBPA	WBP2NL
CEBPA	GALNT3
CEBPA	LRRTM4
CEBPB	AGTRAP
CEBPB	ARID3A
CEBPB	BCL6
CEBPB	BHLHE40
CEBPB	C10orf54
CEBPB	CEBPB
CEBPB	GTF2I
CEBPB	HMHA1
CEBPB	ITGB2
CEBPB	JDP2
CEBPB	MAP2K3
CEBPB	MGAT1
CEBPB	MICU1
CEBPB	PKM
CEBPB	SERPINB2
CEBPB	SMCO4
CEBPB	TPD52L2
CEBPB	VPS37C
CEBPB	ZBTB7A
CEBPB	ADAP1
CEBPB	ARAP3
CEBPB	CECR1
CEBPB	CHMP4B
CEBPB	CHST15
CEBPB	CMIP
CEBPB	CNIH4
CEBPB	CUEDC1
CEBPB	EHD1
CEBPB	LCP1
CEBPB	NCF1C
CEBPB	NFKBIA
CEBPB	PLBD1-AS1
CEBPB	POR
CEBPB	RIN3
CEBPB	S100A12
CEBPB	SH2B3
CEBPB	SNX21
CEBPB	STX11
CEBPB	ZMYND11
CEBPB	FOLR3
CEBPB	SPI1
CEBPB	C3
CEBPB	CCR1
CEBPB	CECR5
CEBPB	DHRS9
CEBPB	DKFZp779M0652
CEBPB	G0S2
CEBPB	GLIPR2
CEBPB	GRM5-AS1
CEBPB	INTS4P2
CEBPB	KRT23
CEBPB	LRP1
CEBPB	NPL
CEBPB	PLB1
CEBPB	SERPINA1
CEBPB	SGMS2
CEBPB	SULF2
CEBPB	TOB1
CEBPB	TUBA4A
CEBPB	WWP2
CEBPB	CTSH
CEBPB	GLUL
CEBPB	IER2
CEBPB	MMP9
CEBPB	ORM1
CEBPB	OXGR1
CEBPB	PDE4D
CEBPB	TMEM104
CEBPB	APOBR
CEBPB	ARHGAP30
CEBPB	BPI
CEBPB	CCL3
CEBPB	GPR132
CEBPB	GPSM3
CEBPB	CAMK1
CEBPB	CRISPLD2
CEBPB	FAM47E
CEBPB	NUAK2
CEBPB	PRKAG3
CEBPB	RAPGEF1
CEBPB	ADM
CEBPB	LRP1-AS
CEBPB	PCAT29
CEBPB	ANKRD1
CEBPB	IL4I1
CEBPB	AQP3
CEBPB	BIN2
CEBPB	CCDC125
CEBPB	CD4
CEBPB	CFLAR
CEBPB	DDIT3
CEBPB	ETAA1
CEBPB	FADS2
CEBPB	HVCN1
CEBPB	KLF14
CEBPB	LINC01001
CEBPB	LINC01509
CEBPB	NPPA
CEBPB	PDC
CEBPB	PID1
CEBPB	PKIB
CEBPB	PLCB2
CEBPB	RPL34
CEBPB	SLC2A6
CEBPB	SMAD7
CEBPB	STX3
CEBPB	TLR5
CEBPB	TMBIM6
CEBPB	TNFAIP8L3
CEBPB	WBP1L
CEBPB	ZBTB43
CEBPB	TWISTNB
CEBPB	PPP1R9B
CEBPB	RASGRF1
CEBPB	RCBTB2
CEBPB	SETD7
CEBPB	SMYD1
CEBPB	PLCXD2-AS1
CEBPB	SMAP2
CEBPB	TLR4
CEBPB	ASGR2
CEBPB	C1orf162
CEBPB	CCND3
CEBPB	GBA
CEBPB	MCEMP1
CEBPB	PILRA
CEBPB	RGS19
CEBPB	S100A9
CEBPB	C19orf38
CEBPB	IFI35
CEBPB	ITPRIP
CEBPB	SNCG
CEBPB	CD68
CEBPB	CD83
CEBPB	CDK6
CEBPB	EXTL3
CEBPB	GAS7
CEBPB	HK3
CEBPB	KRTAP4-4
CEBPB	LAIR2
CEBPB	LINC01353
CEBPB	LYRM7
CEBPB	MARCO
CEBPB	MCU
CEBPB	NDE1
CEBPB	NLRC4
CEBPB	NLRP12
CEBPB	OR52K2
CEBPB	PAX2
CEBPB	PFKFB3
CEBPB	RAD17
CEBPB	RELT
CEBPB	SLC1A3
CEBPB	SPINT1
CEBPB	TAGLN
CEBPB	TRIM24
CEBPB	TRIO
CEBPB	TSHZ3
CEBPB	APLP2
CEBPB	CD163
CEBPB	GADD45B
CEBPB	NFKB2
CEBPB	SLC43A2
CEBPD	ACTB
CEBPD	AK4
CEBPD	HAL
CEBPD	HERPUD1
CEBPD	JDP2
CEBPD	MID1IP1
CEBPD	SIRPA
CEBPD	VEGFA
CEBPD	FAS
CEBPD	MMP25
CEBPD	SERPINA1
CEBPD	TM6SF1
CEBPD	ACTR3B
CEBPD	ACVRL1
CEBPD	ADM
CEBPD	ARID3A
CEBPD	BCL6
CEBPD	CCR1
CEBPD	CDA
CEBPD	CDC42EP4
CEBPD	CECR1
CEBPD	CECR2
CEBPD	CECR5
CEBPD	CLEC4E
CEBPD	CTSB
CEBPD	ETV3L
CEBPD	FAM114A1
CEBPD	LYRM9
CEBPD	LYZ
CEBPD	NAGK
CEBPD	PLP1
CEBPD	PPT1
CEBPD	RBM47
CEBPD	RCBTB2
CEBPD	S100A11
CEBPD	SLC1A3
CEBPD	STX11
CEBPD	STX3
CEBPD	SULF2
CEBPD	TLDC2
CEBPD	ZCCHC24
CEBPD	APLP2
CEBPD	C19orf38
CEBPD	CCL3
CEBPD	CCR2
CEBPD	CD53
CEBPD	CD68
CEBPD	CDKL4
CEBPD	CRISPLD2
CEBPD	CXCR4
CEBPD	CYP1B1
CEBPD	DCSTAMP
CEBPD	ELOVL3
CEBPD	FGL2
CEBPD	FOXL2
CEBPD	GADD45B
CEBPD	GAS5
CEBPD	GJD4
CEBPD	GPR65
CEBPD	HK3
CEBPD	HNF1B
CEBPD	ITPRIP
CEBPD	KCNQ5-AS1
CEBPD	LAMA1
CEBPD	LINC00968
CEBPD	LIPM
CEBPD	LRRC27
CEBPD	LRRC37A11P
CEBPD	MARCH1
CEBPD	MARCO
CEBPD	MMP9
CEBPD	NLRC4
CEBPD	PDSS1
CEBPD	PHACTR1
CEBPD	POMC
CEBPD	PTGS2
CEBPD	RPL9
CEBPD	SESN3
CEBPD	SH3KBP1
CEBPD	SIRPB1
CEBPD	SIRPB2
CEBPD	SLCO1B3
CEBPD	SMAP2
CEBPD	SOWAHD
CEBPD	SPI1
CEBPD	ST3GAL6
CEBPD	STAU2-AS1
CEBPD	TEX2
CEBPD	TIFAB
CEBPD	TOB1
CEBPD	TP53I11
CEBPD	TRPM6
CEBPD	TUBA4A
CEBPD	UGT2B10
CEBPD	VANGL1
CEBPD	VNN3
CEBPD	WIPI1
CEBPD	YARS2
CEBPD	ZFP36
CEBPD	COL8A2
CEBPD	FAM47E
CEBPD	CLEC4D
CEBPD	PLBD1-AS1
CEBPD	SERPINB2
CEBPD	ABCC3
CEBPD	ABHD5
CEBPD	ADAMTS19
CEBPD	ADAP1
CEBPD	AFF1
CEBPD	AGTRAP
CEBPD	AIM1
CEBPD	ALOX5AP
CEBPD	ANG
CEBPD	ANKRD20A8P
CEBPD	AP3B2
CEBPD	ARHGAP36
CEBPD	ARPC1B
CEBPD	ARSB
CEBPD	ATG14
CEBPD	ATP1A3
CEBPD	BIN2
CEBPD	C1orf100
CEBPD	C1orf115
CEBPD	C20orf203
CEBPD	C4orf36
CEBPD	C5orf67
CEBPD	CALCB
CEBPD	CAMK1
CEBPD	CBR3
CEBPD	CBX1
CEBPD	CCDC122
CEBPD	CCDC125
CEBPD	CD302
CEBPD	CDH22
CEBPD	CDK6
CEBPD	CFLAR
CEBPD	CIPC
CEBPD	CLDN12
CEBPD	COL2A1
CEBPD	COMMD3
CEBPD	CPXM1
CEBPD	CRISPLD1
CEBPD	CTSH
CEBPD	CUX2
CEBPD	DNAJC27
CEBPD	DTX2
CEBPD	DTX4
CEBPD	EBF3
CEBPD	EHD4
CEBPD	ELAVL2
CEBPD	ELOVL2-AS1
CEBPD	ERAS
CEBPD	FAM19A2
CEBPD	FAM229B
CEBPD	FAM49B
CEBPD	FBN2
CEBPD	FGF10
CEBPD	FGFR1
CEBPD	FSIP1
CEBPD	FTL
CEBPD	GABPB1-AS1
CEBPD	GALNT3
CEBPD	GIMAP1
CEBPD	GLRX
CEBPD	GNAI2
CEBPD	GNPDA1
CEBPD	GOLGA8B
CEBPD	GOLGB1
CEBPD	GPR34
CEBPD	GRK5
CEBPD	GUSBP9
CEBPD	H2AFJ
CEBPD	HCK
CEBPD	HORMAD2
CEBPD	HSD11B1
CEBPD	HSD17B7
CEBPD	IER2
CEBPD	IFT43
CEBPD	IFT46
CEBPD	INTU
CEBPD	IRAK2
CEBPD	ITGA1
CEBPD	ITGB2
CEBPD	ITPKA
CEBPD	JADE3
CEBPD	KAT7
CEBPD	KCNE3
CEBPD	KCTD1
CEBPD	KCTD8
CEBPD	KIF3A
CEBPD	KLF9
CEBPD	KLHDC7B
CEBPD	KLHL1
CEBPD	LBX1-AS1
CEBPD	LCP1
CEBPD	LIMA1
CEBPD	LINC00443
CEBPD	LINC00607
CEBPD	LINC00626
CEBPD	LINC00837
CEBPD	LINC01270
CEBPD	LINC01317
CEBPD	LINC01393
CEBPD	LINC01428
CEBPD	LINC01476
CEBPD	LINC01492
CEBPD	LMNB1
CEBPD	LRP1-AS
CEBPD	LRRC66
CEBPD	MACC1
CEBPD	MAST3
CEBPD	MCMBP
CEBPD	MGAT1
CEBPD	MICU1
CEBPD	MIR155HG
CEBPD	MLH3
CEBPD	MMACHC
CEBPD	MRPS14
CEBPD	MS4A2
CEBPD	MSRB3
CEBPD	MTMR6
CEBPD	MYO10
CEBPD	NALCN
CEBPD	NCF1C
CEBPD	NIPAL3
CEBPD	NPL
CEBPD	NRGN
CEBPD	NUAK2
CEBPD	NUDT16P1
CEBPD	OGFRL1
CEBPD	OIP5-AS1
CEBPD	OR13C4
CEBPD	OR13C9
CEBPD	OR4F15
CEBPD	OSTN
CEBPD	OTX2-AS1
CEBPD	OXGR1
CEBPD	PARD6B
CEBPD	PHOSPHO1
CEBPD	PI15
CEBPD	PIK3CD
CEBPD	PIK3R3
CEBPD	PITRM1
CEBPD	PKM
CEBPD	PLA2G2C
CEBPD	PLA2G4A
CEBPD	PLA2G4E
CEBPD	PLA2G7
CEBPD	PLGLA
CEBPD	POR
CEBPD	POU6F1
CEBPD	PPEF1-AS1
CEBPD	RAB2A
CEBPD	RAB40A
CEBPD	RAB40B
CEBPD	RAD51AP2
CEBPD	RAF1
CEBPD	RALYL
CEBPD	RANBP6
CEBPD	RARB
CEBPD	RFX7
CEBPD	RHOB
CEBPD	RIC8B
CEBPD	RPL23AP82
CEBPD	SCIMP
CEBPD	SERINC2
CEBPD	SHQ1
CEBPD	SHROOM2
CEBPD	SIAE
CEBPD	SIPA1L2
CEBPD	SLC24A4
CEBPD	SLC2A6
CEBPD	SLC45A2
CEBPD	SLC7A6
CEBPD	SOCS3
CEBPD	SPATA21
CEBPD	SPHK1
CEBPD	SPIN1
CEBPD	TAPT1-AS1
CEBPD	TCF24
CEBPD	TFB1M
CEBPD	TFPI2
CEBPD	TMED11P
CEBPD	TMEM150B
CEBPD	TMEM167A
CEBPD	TMEM5-AS1
CEBPD	TMEM57
CEBPD	TPM3
CEBPD	TPST1
CEBPD	TSC22D3
CEBPD	TSTD3
CEBPD	UBE2E2
CEBPD	USP44
CEBPD	VPS13A
CEBPD	WDR66
CEBPD	YBX1
CEBPD	ZBTB26
CEBPD	ZBTB44
CEBPD	ZFP2
CEBPD	SLPI
CEBPD	WWP2
CEBPD	C11orf24
CEBPD	CD55
CEBPD	GOLGA6B
CEBPD	MARCH4
CEBPD	OLFM3
CEBPD	SGTB
CEBPD	SHC1
CEBPD	ZBTB5
CEBPD	ZYX
CEBPE	ACSL5
CEBPE	ADGRG3
CEBPE	ANGPT1
CEBPE	ASNS
CEBPE	BMX
CEBPE	GNAI1
CEBPE	GPR84
CEBPE	HIC1
CEBPE	LDLRAD3
CEBPE	MBNL2
CEBPE	MID1IP1
CEBPE	MSRA
CEBPE	MST1
CEBPE	PANK1
CEBPE	PDCD6IPP2
CEBPE	PRNP
CEBPE	PTGS2
CEBPE	PTX3
CEBPE	SLC1A4
CEBPE	SLPI
CEBPE	TH2LCRR
CEBPE	TLE1
CEBPE	TMEM52B
CEBPE	TNFSF15
CEBPE	TNFSF4
CEBPE	CHRM5
CEBPE	DHRS7
CEBPE	DSPP
CEBPE	HTR3B
CEBPE	LGALS9
CEBPE	MARC1
CEBPE	MRGPRF-AS1
CEBPE	PCDHA3
CEBPE	PDIA5
CEBPE	TRERF1
CEBPE	ABCA6
CEBPE	ACTN1
CEBPE	ADAR
CEBPE	ADD3
CEBPE	AMN
CEBPE	APBB1IP
CEBPE	BCL2L15
CEBPE	CASP1
CEBPE	CD109
CEBPE	CDK14
CEBPE	CDK18
CEBPE	CHSY1
CEBPE	CLCF1
CEBPE	CSTA
CEBPE	CYP24A1
CEBPE	CYP51A1
CEBPE	DDX6
CEBPE	DGKZ
CEBPE	DIXDC1
CEBPE	DLG3-AS1
CEBPE	ELOVL3
CEBPE	FAM110A
CEBPE	FAM53B
CEBPE	FBXO32
CEBPE	FLOT1
CEBPE	GADD45B
CEBPE	GBX1
CEBPE	GDAP1
CEBPE	HDGF
CEBPE	HEPHL1
CEBPE	HIST1H1B
CEBPE	HOPX
CEBPE	HOXA10
CEBPE	HOXD13
CEBPE	IQCJ
CEBPE	IRX5
CEBPE	ITGB6
CEBPE	ITPR1
CEBPE	KANK1
CEBPE	KMT2A
CEBPE	KRTAP7-1
CEBPE	LCAT
CEBPE	LCN2
CEBPE	LINC00365
CEBPE	LINC00403
CEBPE	LINC00884
CEBPE	LIPM
CEBPE	LPAR4
CEBPE	LRMP
CEBPE	LRRC27
CEBPE	MAP7
CEBPE	MCEMP1
CEBPE	MEIS1
CEBPE	MEIS2
CEBPE	MMP2
CEBPE	MS4A4A
CEBPE	MTURN
CEBPE	MTUS2
CEBPE	NAV3
CEBPE	NOBOX
CEBPE	NTRK3
CEBPE	PAM
CEBPE	PDE4D
CEBPE	PER2
CEBPE	PLD1
CEBPE	PNPLA1
CEBPE	POU3F3
CEBPE	RAB37
CEBPE	RMDN2
CEBPE	SEPT8
CEBPE	SIRPB2
CEBPE	SIX4
CEBPE	SLC22A6
CEBPE	SNTB1
CEBPE	STIM2
CEBPE	TACSTD2
CEBPE	TARM1
CEBPE	TCF4
CEBPE	TESK2
CEBPE	TMEM9
CEBPE	TMX4
CEBPE	TOB1
CEBPE	XKR7
CEBPE	ASB9P1
CEBPE	C9orf91
CEBPE	CSF3R
CEBPE	DNM3OS
CEBPE	FBN2
CEBPE	GALNT3
CEBPE	ILDR2
CEBPE	LINC00639
CEBPE	LINC00908
CEBPE	LINC01422
CEBPE	LIPC
CEBPE	PAUPAR
CEBPE	RAB32
CEBPE	STARD13
CEBPE	TNN
CEBPE	WDR49
CEBPE	CLEC5A
CEBPE	HIST1H1D
CEBPE	P2RY2
CEBPE	TMEM92
CEBPE	ZBED6CL
CEBPE	MFSD6
CEBPE	RGCC
CEBPE	CFD
CEBPE	LINC00865
CEBPE	LRG1
CEBPE	SLC51B
CEBPE	SRGN
CEBPE	FOXN3
CEBPE	IDO1
CEBPE	TRIM44
CEBPE	ABCC3
CEBPE	ELF4
CEBPE	GBA3
CEBPE	LINC00623
CEBPE	MFSD10
CEBPE	ORAI1
CEBPE	SV2B
CEBPE	SWAP70
CEBPE	TROAP
CEBPE	CACNA1C
CEBPE	CALR
CEBPE	CITED4
CEBPE	ENG
CEBPE	FRMD3
CEBPE	GRPR
CEBPE	HIST1H3H
CEBPE	HRH4
CEBPE	IRX1
CEBPE	LAMA3
CEBPE	MEG3
CEBPE	NAP1L5
CEBPE	NPR3
CEBPE	RPGR
CEBPE	SIGLEC15
CEBPE	TAGAP
CEBPE	TEX15
CEBPE	TRIM34
CEBPE	ASTN1
CEBPG	ACTG1
CEBPG	ACVR1B
CEBPG	CEBPG
CEBPG	DESI2
CEBPG	DIO2-AS1
CEBPG	DLG3-AS1
CEBPG	FAM107B
CEBPG	FBN2
CEBPG	HOXD13
CEBPG	IDH1
CEBPG	ING1
CEBPG	IRAK3
CEBPG	LINC01138
CEBPG	NR4A3
CEBPG	PTGS2
CEBPG	SYT11
CEBPG	TMEM30A
CEBPG	ARL4A
CEBPG	C11orf74
CEBPG	CBWD1
CEBPG	MBIP
CEBPG	GSX1
CEBPG	CTPS2
CEBPG	MGST1
CEBPG	AATF
CEBPG	ACAA2
CEBPG	ACER3
CEBPG	ACSL1
CEBPG	ALPK1
CEBPG	ANKHD1-EIF4EBP3
CEBPG	BCL2L13
CEBPG	BRDT
CEBPG	CBWD5
CEBPG	CD40LG
CEBPG	CDC20B
CEBPG	CDNF
CEBPG	CISD1
CEBPG	CLTC
CEBPG	COQ5
CEBPG	CPSF4L
CEBPG	CTAGE5
CEBPG	CXCL2
CEBPG	CYP2B6
CEBPG	DLC1
CEBPG	DLEU2
CEBPG	DPM1
CEBPG	EEF1A1
CEBPG	ENPP3
CEBPG	EXOC3L2
CEBPG	EXOSC9
CEBPG	FAM102A
CEBPG	FAM76A
CEBPG	FHL2
CEBPG	FNTB
CEBPG	GNL2
CEBPG	GZF1
CEBPG	HABP2
CEBPG	HDLBP
CEBPG	HIST2H2AA4
CEBPG	HOXC12
CEBPG	HSD11B1
CEBPG	IRGC
CEBPG	JARID2
CEBPG	KHNYN
CEBPG	KRTAP7-1
CEBPG	LARP7
CEBPG	LGI2
CEBPG	LMNB1
CEBPG	MPC2
CEBPG	MRVI1-AS1
CEBPG	NIPA2
CEBPG	NR1H3
CEBPG	NRARP
CEBPG	NTNG1
CEBPG	NUDCD3
CEBPG	NUP133
CEBPG	NXT2
CEBPG	OLR1
CEBPG	PACERR
CEBPG	PDCL3P4
CEBPG	PIM2
CEBPG	PLCG1-AS1
CEBPG	PPP1R15B
CEBPG	PTX3
CEBPG	RASL10A
CEBPG	RBP4
CEBPG	RDH11
CEBPG	RIOK3
CEBPG	RP2
CEBPG	SCG2
CEBPG	SEPT7P2
CEBPG	SESN2
CEBPG	SLC1A4
CEBPG	SLC25A43
CEBPG	SLC36A4
CEBPG	SLCO1B1
CEBPG	SLTM
CEBPG	SNTB1
CEBPG	SNTG1
CEBPG	SSTR3
CEBPG	SULT2A1
CEBPG	TAF5
CEBPG	TAL1
CEBPG	TCN1
CEBPG	TIPARP
CEBPG	TMEM33
CEBPG	TMPRSS4
CEBPG	TRIM66
CEBPG	UBE2A
CEBPG	VCP
CEBPG	VLDLR
CEBPG	WDR35
CEBPG	WNT3
CEBPG	ZBED5
CEBPG	ZNF268
CEBPG	ACTL7A
CEBPG	KAAG1
CEBPG	SRGN
CEBPG	SYN3
CEBPG	HOXC5
CEBPG	FTCDNL1
CEBPG	MYH10
CEBPG	ALLC
CEBPG	AREG
CEBPG	ARNT
CEBPG	ASB9
CEBPG	CHSY1
CEBPG	CLEC14A
CEBPG	COPS4
CEBPG	CRNKL1
CEBPG	CWC25
CEBPG	FTH1
CEBPG	HIST1H2BG
CEBPG	HOXC-AS1
CEBPG	LINC00226
CEBPG	LRRC37A2
CEBPG	MECOM
CEBPG	METTL25
CEBPG	P4HA1
CEBPG	PDLIM1
CEBPG	RFTN1
CEBPG	RUSC1
CEBPG	SERF1B
CEBPG	SSR3
CEBPG	THRB-AS1
CEBPG	TTC1
CEBPG	ZP3
CEBPG	HIST1H2AD
CEBPG	B3GALNT2
CHD2	CBLB
CHD2	CREBRF
CHD2	HMBOX1
CHD2	RLF
CHD2	AHCTF1
CHD2	ASXL1
CHD2	ATP5G1
CHD2	BCLAF1
CHD2	CFAP70
CHD2	EPC2
CHD2	FBXO11
CHD2	HERC1
CHD2	IKZF5
CHD2	INO80
CHD2	KIAA1468
CHD2	MPP5
CHD2	NKTR
CHD2	PAXBP1
CHD2	PTPN4
CHD2	RNF19A
CHD2	SRSF5
CHD2	TAB2
CHD2	TLK2
CHD2	USP47
CHD2	ZBTB20
CLOCK	CELF2-AS2
CLOCK	FAM90A1
CLOCK	GLRA2
CLOCK	GRIN3A
CLOCK	GTF2H2
CLOCK	LRRC4
CREBL2	NBR1
CREBL2	STX12
CREM	ARG2
CREM	ARMCX3
CREM	B3GNT5
CREM	B4GALNT4
CREM	BPIFB1
CREM	C14orf180
CREM	C1orf229
CREM	CALY
CREM	CBX3P2
CREM	CCR6
CREM	CHIAP2
CREM	COPS8
CREM	COQ7
CREM	CREM
CREM	DSCAM
CREM	DUSP2
CREM	ELL2
CREM	FAM131C
CREM	FAM26F
CREM	FAM86HP
CREM	FAXC
CREM	GMNC
CREM	GOLGA6L9
CREM	GPR55
CREM	GUCA2A
CREM	HAS1
CREM	HOMER1
CREM	HSD3BP4
CREM	IL17A
CREM	IL19
CREM	INTS4P2
CREM	ITGAV
CREM	JUN
CREM	KCNJ4
CREM	KCNQ5-AS1
CREM	LHFPL3
CREM	LINC00242
CREM	LINC00311
CREM	LINC00319
CREM	LINC00957
CREM	LINC01104
CREM	LRRC52
CREM	LUZP1
CREM	MAFF
CREM	MAMLD1
CREM	NPIPA8
CREM	NR1I2
CREM	NR4A1
CREM	NR4A3
CREM	NUDT18
CREM	OSM
CREM	PCSK2
CREM	PDE4B
CREM	PDYN
CREM	PLCZ1
CREM	POTEKP
CREM	PSG10P
CREM	PSG7
CREM	PTENP1-AS
CREM	S1PR2
CREM	SEC14L6
CREM	SH3D19
CREM	SH3PXD2A-AS1
CREM	SHCBP1L
CREM	SIK1
CREM	SIX1
CREM	SKIL
CREM	SRRM3
CREM	TBC1D16
CREM	TCF4-AS1
CREM	TPM4
CREM	TRIM39
CREM	TRIM39-RPP21
CREM	TRIM74
CREM	UBE2B
CREM	UPP2
CREM	USP36
CREM	YWHAZ
CREM	ZBTB7C
CRX	AMER2
CRX	CSPG5
CRX	DPCR1
CRX	DRGX
CRX	LINC00466
CRX	MSI1
CRX	NTF3
CRX	RNF212B
CRX	TLX1NB
CRX	CRX
CRX	LINC01159
CRX	KRTAP19-8
CRX	UGT1A1
CRX	BPIFA3
CRX	LHX8
CRX	LINC01097
CRX	SHISA9
CRX	CASP14
CTCF	CRYBA2
CTCF	FABP12
CTCF	GH2
CTCF	PPEF1-AS1
CTCF	AHCYL1
CTCF	AKIRIN1
CTCF	API5
CTCF	ASH2L
CTCF	C1orf112
CTCF	CBX5
CTCF	CDK1
CTCF	CNOT11
CTCF	COL26A1
CTCF	DCLRE1A
CTCF	DDI2
CTCF	ECEL1P2
CTCF	EMX2OS
CTCF	FABP3
CTCF	FAM104A
CTCF	GPR179
CTCF	KIF15
CTCF	KPNB1
CTCF	LINC00838
CTCF	MCM10
CTCF	MCM6
CTCF	MGST1
CTCF	MIR3661
CTCF	MYCBP2
CTCF	NCMAP
CTCF	NOA1
CTCF	NUP155
CTCF	NUP160
CTCF	PEX19
CTCF	POLA1
CTCF	PPP2R1B
CTCF	PRIM1
CTCF	PSPC1
CTCF	RBM46
CTCF	RFC1
CTCF	RNF219
CTCF	SEPHS1
CTCF	SF3B3
CTCF	SLC39A9
CTCF	SMARCA2
CTCF	SPDL1
CTCF	SPG11
CTCF	STIL
CTCF	TMED10
CTCF	TOPBP1
CTCF	UBE4B
CTCF	ZC3H6
CTCF	ZW10
CTCF	ZHX3
CUX1	CUX1
CUX1	GUCY2EP
CUX1	HAO2
CUX1	STARD3NL
CUX1	TGIF1
CUX1	UOX
CUX1	C7orf73
CUX1	GTF2IP1
CUX1	KCNMA1-AS2
CUX1	SPDYE8P
CUX1	ALX4
CUX1	FBXL20
CUX1	GTF2I
CUX1	ORAI2
CUX1	PMS2CL
CUX1	ZKSCAN1
CUX1	ZKSCAN5
CUX1	APOPT1
CUX1	ATXN7L1
CUX1	GTF2IRD2
CUX1	GTF2IRD2B
CUX1	GUCY2D
CUX1	NDRG3
CUX1	RRN3P3
CUX1	SPDYE2
CUX1	TNRC18
CUX1	ZNF398
CUX1	ACTA2
CUX1	ADGRE4P
CUX1	ADGRF4
CUX1	ADRB3
CUX1	AGBL1
CUX1	AHCYL2
CUX1	AMMECR1L
CUX1	ANKRD62P1-PARP4P3
CUX1	ANXA2
CUX1	ARHGEF26-AS1
CUX1	ARL17B
CUX1	ARMC3
CUX1	ARRDC4
CUX1	ASPRV1
CUX1	ATRNL1
CUX1	BCL11A
CUX1	BLACAT1
CUX1	BTBD8
CUX1	C14orf180
CUX1	C1orf168
CUX1	C2orf27A
CUX1	C9orf170
CUX1	CACNA2D3
CUX1	CALM1
CUX1	CASD1
CUX1	CBR3-AS1
CUX1	CBX1
CUX1	CD101
CUX1	CD36
CUX1	CD4
CUX1	CD82
CUX1	CDH12
CUX1	CHST9
CUX1	CISTR
CUX1	CLIC6
CUX1	CNTNAP4
CUX1	CRYBG3
CUX1	CSRP1
CUX1	CTNND2
CUX1	CUL1
CUX1	DAPP1
CUX1	DCP1A
CUX1	DIRC3-AS1
CUX1	DLGAP1-AS4
CUX1	DNAJC22
CUX1	DOPEY2
CUX1	DPY19L2P2
CUX1	EEPD1
CUX1	EPHB6
CUX1	EPS8L3
CUX1	FAM19A1
CUX1	FAM84A
CUX1	FGD5P1
CUX1	FGF1
CUX1	FGF16
CUX1	FGFR2
CUX1	FHL2
CUX1	FNIP1
CUX1	FOXK1
CUX1	GAD2
CUX1	GATSL2
CUX1	GPC6-AS2
CUX1	GPR20
CUX1	GPRIN1
CUX1	GPX6
CUX1	GSC
CUX1	GTF2IP4
CUX1	HHLA2
CUX1	HIVEP3
CUX1	HMGCS1
CUX1	HMX2
CUX1	HRASLS
CUX1	IL13RA2
CUX1	IL19
CUX1	ISX
CUX1	ITPRIPL2
CUX1	KBTBD8
CUX1	KC6
CUX1	KIAA1147
CUX1	LEMD1
CUX1	LHX3
CUX1	LINC00423
CUX1	LINC00643
CUX1	LINC00890
CUX1	LINC00977
CUX1	LINC01352
CUX1	LINC01360
CUX1	LINC01471
CUX1	LINC01532
CUX1	LPAR4
CUX1	LRRC3B
CUX1	MACROD2-AS1
CUX1	MAML3
CUX1	MANBA
CUX1	MAP2K5
CUX1	MAPT
CUX1	METTL17
CUX1	MICAL2
CUX1	MIR4440
CUX1	MOGAT1
CUX1	MRPS18A
CUX1	MTRNR2L10
CUX1	NAALADL2-AS2
CUX1	NCOR1
CUX1	NEDD9
CUX1	NEUROG2
CUX1	NOX5
CUX1	NRG1
CUX1	NTNG1
CUX1	NUTM2B-AS1
CUX1	NXPH2
CUX1	OACYLP
CUX1	OR2D3
CUX1	OR4Q3
CUX1	OR6N2
CUX1	PACRG-AS1
CUX1	PAX7
CUX1	PCBD2
CUX1	PCDHA5
CUX1	PHOX2A
CUX1	PIGR
CUX1	PLCB1
CUX1	PLCH1
CUX1	PLEKHG3
CUX1	PLEKHH1
CUX1	PMS2P1
CUX1	PMS2P4
CUX1	PMS2P7
CUX1	PMS2P9
CUX1	POU4F2
CUX1	PRICKLE2-AS1
CUX1	PRNT
CUX1	PRR18
CUX1	PRSS45
CUX1	PSMD14
CUX1	PTPRB
